label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
click,0.1521179974079132,0.9060399532318115,6.565726948792872e-07,0.11638899147510529,0.7572859525680542,0.045497827231884,0.13717857003211975,0.6335856914520264,0.06351792067289352,0.19804176688194275,0.5899382829666138,0.07416341453790665,0.25344324111938477,0.5734426379203796,0.08205901831388474,0.12488643825054169,0.5551562905311584,0.023622388020157814,0.1911163032054901,0.40307143330574036,0.02306840382516384,0.23580102622509003,0.3255070447921753,0.027318133041262627,0.26587122678756714,0.2684909701347351,0.03269200026988983,0.17560508847236633,0.575609564781189,-0.0029434028547257185,0.244348406791687,0.4131726324558258,-0.006008002907037735,0.2845346927642822,0.32844510674476624,-0.00297939358279109,0.30953285098075867,0.26138052344322205,0.003395813051611185,0.22821465134620667,0.6113305687904358,-0.025345681235194206,0.29376721382141113,0.4641699194908142,-0.03325316682457924,0.31871211528778076,0.3818281888961792,-0.04131622239947319,0.33131173253059387,0.3098504841327667,-0.04438044875860214,0.28065118193626404,0.6672845482826233,-0.041789762675762177,0.3187943696975708,0.5975679755210876,-0.03291918709874153,0.2967025935649872,0.6325061321258545,-0.01551198959350586,0.27751895785331726,0.6705831289291382,-0.0027609015814960003
click,0.2915528118610382,0.8881338834762573,6.777257226531219e-07,0.2420806735754013,0.7447561025619507,0.03165923431515694,0.2554630637168884,0.6132660508155823,0.04298590496182442,0.31252703070640564,0.567803680896759,0.04848087206482887,0.3682972490787506,0.5525446534156799,0.04918656870722771,0.22881534695625305,0.542956531047821,0.009343189187347889,0.27862823009490967,0.3889743983745575,0.008065877482295036,0.31308433413505554,0.30387449264526367,0.009364520199596882,0.3364669382572174,0.2391425371170044,0.01007045991718769,0.2880105972290039,0.5481213331222534,-0.015040146186947823,0.33895111083984375,0.3875531554222107,-0.012917792424559593,0.36774855852127075,0.30077555775642395,-0.015170792117714882,0.3859412670135498,0.232170969247818,-0.016658948734402657,0.34949710965156555,0.5734773278236389,-0.03577757626771927,0.39315807819366455,0.43445777893066406,-0.03789978101849556,0.40888190269470215,0.34995514154434204,-0.05360357463359833,0.41775190830230713,0.2803858816623688,-0.06762595474720001,0.4058551490306854,0.6190134882926941,-0.0524703785777092,0.4142730236053467,0.5862640738487244,-0.05117304250597954,0.39671093225479126,0.6293632984161377,-0.04646262526512146,0.39058569073677063,0.6699399948120117,-0.04451126232743263
right_click,0.15465164184570312,0.9235396385192871,-4.993648303752707e-07,0.11719963699579239,0.7698883414268494,0.03274208679795265,0.1389085203409195,0.635034441947937,0.030095010995864868,0.19899675250053406,0.5499998927116394,0.019690703600645065,0.25222766399383545,0.5156180262565613,0.013252218253910542,0.09444895386695862,0.5465962886810303,0.002399560296908021,0.18782344460487366,0.45781731605529785,-0.0015215356834232807,0.2062709778547287,0.5189402103424072,0.0006031885859556496,0.19155296683311462,0.5636721849441528,0.0006809115293435752,0.14188888669013977,0.5627995729446411,-0.02625947631895542,0.24517610669136047,0.5010731220245361,-0.016509471461176872,0.25357750058174133,0.5659525394439697,-0.008028887212276459,0.22960585355758667,0.6019685864448547,-0.008501969277858734,0.19808904826641083,0.5985458493232727,-0.05080879479646683,0.29351669549942017,0.5545018911361694,-0.03429064527153969,0.2898991107940674,0.6166797876358032,-0.015389359556138515,0.26014241576194763,0.647426426410675,-0.011903245933353901,0.2547585964202881,0.6488425731658936,-0.07407797127962112,0.3224165439605713,0.6147459745407104,-0.05156489461660385,0.30975621938705444,0.6714770197868347,-0.02731502428650856,0.2827033996582031,0.6993860006332397,-0.01535523310303688
right_click,0.1984628438949585,0.9262454509735107,-5.253100425761659e-07,0.28668859601020813,0.8001692891120911,0.016825564205646515,0.30949971079826355,0.6940941214561462,0.009194017387926579,0.33138006925582886,0.6271092295646667,-0.009089440107345581,0.34688055515289307,0.5698980093002319,-0.021183228120207787,0.16805802285671234,0.555203378200531,0.019772276282310486,0.26521849632263184,0.4802110195159912,-0.01831876114010811,0.29415494203567505,0.5650880932807922,-0.04439787194132805,0.273578405380249,0.6212350130081177,-0.059739191085100174,0.14670653641223907,0.5635690093040466,-0.010322445072233677,0.2735936641693115,0.49253398180007935,-0.04013347253203392,0.3018643856048584,0.5891653299331665,-0.0478200726211071,0.27257227897644043,0.6282059550285339,-0.05123547092080116,0.14612898230552673,0.5945332646369934,-0.043715544044971466,0.275330126285553,0.5420846939086914,-0.06881088763475418,0.29720842838287354,0.6331686973571777,-0.05649642273783684,0.26312482357025146,0.6667399406433105,-0.047309182584285736,0.16341422498226166,0.642350435256958,-0.07749807089567184,0.2727896273136139,0.6106305122375488,-0.0880645215511322,0.288044810295105,0.6756122708320618,-0.0740538090467453,0.2595456838607788,0.7035675644874573,-0.0639195665717125
right_click,0.2403087466955185,0.8990049362182617,-4.7465368879784364e-07,0.3160029649734497,0.8176229000091553,-0.02001914754509926,0.3660498261451721,0.7087169885635376,-0.03449748829007149,0.3681443929672241,0.6131778359413147,-0.05159735307097435,0.30960768461227417,0.581058144569397,-0.061911966651678085,0.3010267913341522,0.5799137949943542,-0.004045903217047453,0.3397041857242584,0.5027235746383667,-0.04448696970939636,0.34510841965675354,0.60493403673172,-0.06500744819641113,0.3233887851238251,0.6446759104728699,-0.07489278167486191,0.24878230690956116,0.5844288468360901,-0.014805114828050137,0.2919965386390686,0.5152994394302368,-0.05549410358071327,0.30366382002830505,0.6331554651260376,-0.06454799324274063,0.27670642733573914,0.6578384637832642,-0.06315044313669205,0.19635598361492157,0.6065639853477478,-0.031189795583486557,0.24574555456638336,0.5441072583198547,-0.07788149267435074,0.2653805911540985,0.6586641669273376,-0.06436168402433395,0.23875699937343597,0.6885188817977905,-0.045200932770967484,0.14178180694580078,0.6451446413993835,-0.048652078956365585,0.20208802819252014,0.5997112393379211,-0.07827004790306091,0.22250378131866455,0.6796301603317261,-0.06128762289881706,0.19875524938106537,0.7123880386352539,-0.0418507345020771
right_click,0.21977511048316956,0.9194723963737488,-5.067470851827238e-07,0.29232868552207947,0.8518189191818237,-0.02560996823012829,0.3477461040019989,0.7402449250221252,-0.04192367568612099,0.3142079710960388,0.6568339467048645,-0.0581204779446125,0.24214451014995575,0.6286368370056152,-0.06600704044103622,0.3112272024154663,0.615831732749939,-0.014262638054788113,0.3417172431945801,0.5234633684158325,-0.056389059871435165,0.32979387044906616,0.6328635215759277,-0.07503527402877808,0.30857324600219727,0.6696112155914307,-0.08358893543481827,0.24794460833072662,0.6151098012924194,-0.02360551804304123,0.2725527286529541,0.5301881432533264,-0.06715308129787445,0.2725200355052948,0.6585590839385986,-0.0754418671131134,0.25151437520980835,0.6766841411590576,-0.07254794985055923,0.18613006174564362,0.6360558271408081,-0.03809133544564247,0.2014809548854828,0.5535595417022705,-0.08675878494977951,0.21920813620090485,0.6796914339065552,-0.06868836283683777,0.20294296741485596,0.7028478980064392,-0.04618912935256958,0.11899516731500626,0.6720565557479858,-0.05342595651745796,0.14509376883506775,0.6198713779449463,-0.081626757979393,0.16648408770561218,0.7045080065727234,-0.05848371237516403,0.15477709472179413,0.7281814813613892,-0.034968502819538116
right_click,0.19732746481895447,0.9099817872047424,-5.76393176743295e-07,0.27640393376350403,0.8009885549545288,-0.0026171994395554066,0.3174063563346863,0.6989294290542603,-0.02038663811981678,0.33940330147743225,0.6243255734443665,-0.04612727463245392,0.30942678451538086,0.5959433913230896,-0.06410481780767441,0.19224439561367035,0.5329974293708801,0.00786571018397808,0.27255240082740784,0.476398766040802,-0.04136267304420471,0.2987280786037445,0.5767423510551453,-0.06829670816659927,0.28267940878868103,0.625305712223053,-0.08073456585407257,0.15111087262630463,0.543328046798706,-0.015576922334730625,0.26316404342651367,0.5219970941543579,-0.056923311203718185,0.2834802567958832,0.6390698552131653,-0.0634148046374321,0.2535742521286011,0.6623092293739319,-0.06092572584748268,0.12452027946710587,0.5806118845939636,-0.045171163976192474,0.24314391613006592,0.5763973593711853,-0.08457712829113007,0.2579398453235626,0.6807900071144104,-0.07204414904117584,0.22513017058372498,0.7017764449119568,-0.05629829689860344,0.11260764300823212,0.6370496153831482,-0.07650734484195709,0.21498511731624603,0.6346901655197144,-0.09602191299200058,0.22608192265033722,0.7033374905586243,-0.0823378637433052,0.19431674480438232,0.7258638739585876,-0.06745550036430359
drag,0.19644960761070251,0.9046288728713989,3.684341436382965e-07,0.2679157257080078,0.8249516487121582,-0.019724737852811813,0.3213200569152832,0.7189798951148987,-0.036532606929540634,0.3692939281463623,0.650980532169342,-0.056991297751665115,0.40722760558128357,0.592087984085083,-0.07298748940229416,0.24177810549736023,0.5491626262664795,-0.0032394917216151953,0.3125770688056946,0.46684592962265015,-0.053919341415166855,0.3607872724533081,0.4971504211425781,-0.09768718481063843,0.3995724320411682,0.5472329258918762,-0.11945400387048721,0.1921972781419754,0.5324356555938721,-0.01756121590733528,0.2179219275712967,0.4026707410812378,-0.05322529748082161,0.2663170397281647,0.3546941876411438,-0.0781187117099762,0.3190579116344452,0.3362051546573639,-0.08999193459749222,0.14037756621837616,0.5517905354499817,-0.040901463478803635,0.14072811603546143,0.4202229380607605,-0.07741883397102356,0.17301490902900696,0.35097166895866394,-0.10102260112762451,0.21614928543567657,0.30258139967918396,-0.11077331006526947,0.09498144686222076,0.601315438747406,-0.0667051300406456,0.049605175852775574,0.5076169371604919,-0.0942252054810524,0.01714971661567688,0.4335924983024597,-0.10602091252803802,-0.0019086003303527832,0.36657029390335083,-0.11054207384586334
drag,0.18714849650859833,0.8992633819580078,2.2957924272759556e-07,0.2586073577404022,0.8066831827163696,-0.006778665818274021,0.30790096521377563,0.697167694568634,-0.021720299497246742,0.3578309416770935,0.6341408491134644,-0.04255356267094612,0.4038296341896057,0.5828331112861633,-0.05943536385893822,0.21510444581508636,0.5339882373809814,0.0009838376427069306,0.3019927740097046,0.45075899362564087,-0.05300106853246689,0.3555453419685364,0.4845515191555023,-0.09853073954582214,0.39821404218673706,0.5370190739631653,-0.1217721477150917,0.17767992615699768,0.528596043586731,-0.021007345989346504,0.21506226062774658,0.3978313207626343,-0.06431879103183746,0.26910704374313354,0.34993767738342285,-0.09192291647195816,0.3285646438598633,0.33179759979248047,-0.10422243177890778,0.13962607085704803,0.558005690574646,-0.050896842032670975,0.14644969999790192,0.4210834503173828,-0.09150613099336624,0.1863911896944046,0.3491157591342926,-0.11590896546840668,0.23609042167663574,0.2993929982185364,-0.1254381537437439,0.11342263966798782,0.610930323600769,-0.0822196677327156,0.06826861202716827,0.5127004981040955,-0.11535070091485977,0.03516186773777008,0.427327960729599,-0.1326475292444229,0.016307249665260315,0.35166800022125244,-0.14080573618412018
drag,0.15439042448997498,0.902959942817688,2.5919109081229408e-09,0.23135633766651154,0.7973068356513977,0.023385031148791313,0.2719840109348297,0.681191086769104,0.024714447557926178,0.31634819507598877,0.616834282875061,0.01483935210853815,0.3719642758369446,0.5737627148628235,0.007074798922985792,0.19601410627365112,0.5494170188903809,0.031255319714546204,0.2622414231300354,0.4601166546344757,-0.007539716549217701,0.31772977113723755,0.4788898229598999,-0.039173729717731476,0.3659211993217468,0.5233640670776367,-0.05626046657562256,0.1788140833377838,0.5464325547218323,-0.0028899023309350014,0.2101653516292572,0.40628427267074585,-0.03613908588886261,0.2732795178890228,0.3565651476383209,-0.054745376110076904,0.33565178513526917,0.3400323987007141,-0.06389127671718597,0.16148650646209717,0.5711164474487305,-0.04288508743047714,0.17423953115940094,0.42398425936698914,-0.07376927882432938,0.22762882709503174,0.36690762639045715,-0.08929336816072464,0.2824998199939728,0.33129894733428955,-0.09736713021993637,0.15609830617904663,0.6132303476333618,-0.08242364972829819,0.13051477074623108,0.5160988569259644,-0.11568847298622131,0.11199964582920074,0.4368667006492615,-0.13443703949451447,0.09930241852998734,0.3689892292022705,-0.1462075114250183
drag,0.16814832389354706,0.9012981653213501,5.141000087860448e-07,0.25255414843559265,0.830351710319519,-0.026435362175107002,0.31075456738471985,0.7452208399772644,-0.03960157185792923,0.3444115221500397,0.6624885201454163,-0.05581996589899063,0.34292030334472656,0.5842713713645935,-0.06782066822052002,0.24401849508285522,0.5607827305793762,0.009971965104341507,0.28305912017822266,0.4662083685398102,-0.03145653009414673,0.31255561113357544,0.47156739234924316,-0.06781069189310074,0.3359835743904114,0.5142189264297485,-0.08434531837701797,0.18052004277706146,0.5382179021835327,0.0037402878515422344,0.19204092025756836,0.4107445776462555,-0.020711638033390045,0.21737180650234222,0.3564906418323517,-0.03974016383290291,0.24625134468078613,0.3255670964717865,-0.04940751567482948,0.1180294081568718,0.5536707043647766,-0.012648922391235828,0.11368680745363235,0.4306614398956299,-0.038018058985471725,0.12217200547456741,0.358151912689209,-0.05360226333141327,0.1424800306558609,0.3033243417739868,-0.0599089078605175,0.05547633767127991,0.6049590706825256,-0.032846610993146896,0.019480004906654358,0.5192957520484924,-0.05247896537184715,-0.007590889930725098,0.45360347628593445,-0.05870482698082924,-0.022856026887893677,0.3921181857585907,-0.059182994067668915
drag,0.24795617163181305,0.9256689548492432,4.736343441891222e-07,0.3302347958087921,0.8617203831672668,-0.0218800138682127,0.39336007833480835,0.7781670689582825,-0.03272927924990654,0.43589985370635986,0.7027302384376526,-0.04713821038603783,0.45441025495529175,0.6269495487213135,-0.05676863715052605,0.33369773626327515,0.5851197242736816,0.018621305003762245,0.38296085596084595,0.5002305507659912,-0.018514107912778854,0.4171505570411682,0.5141382813453674,-0.05327095836400986,0.44415175914764404,0.5595790147781372,-0.06935915350914001,0.27764472365379333,0.5558114647865295,0.010889958590269089,0.30012625455856323,0.4364447593688965,-0.008372390642762184,0.33472082018852234,0.38698840141296387,-0.027219215407967567,0.3719109296798706,0.364708811044693,-0.03775649890303612,0.21765050292015076,0.5612461566925049,-0.006878271233290434,0.22377945482730865,0.43973204493522644,-0.029470985755324364,0.2432984858751297,0.3733420670032501,-0.04741114377975464,0.2739446461200714,0.32869914174079895,-0.05594194680452347,0.15603019297122955,0.6001091003417969,-0.028029199689626694,0.12025599181652069,0.5121335387229919,-0.04592747986316681,0.09706512093544006,0.44734251499176025,-0.05313980206847191,0.08693884313106537,0.3897944986820221,-0.05484384670853615
drag,0.20839455723762512,0.9320418238639832,2.532907785735006e-07,0.2887604236602783,0.8523703813552856,-0.0064682564698159695,0.3541643023490906,0.7400820851325989,-0.018900765106081963,0.40893206000328064,0.6832762360572815,-0.0374554879963398,0.45494699478149414,0.6567812561988831,-0.0513940192759037,0.2880774140357971,0.5630663633346558,0.004215822089463472,0.3754279911518097,0.49102485179901123,-0.05049387738108635,0.42018693685531616,0.5529749989509583,-0.09572513401508331,0.4480151832103729,0.630874514579773,-0.1174388900399208,0.24644775688648224,0.5503389835357666,-0.018616795539855957,0.2897023558616638,0.4226117432117462,-0.058313168585300446,0.35425007343292236,0.38206392526626587,-0.08264508843421936,0.41803818941116333,0.3746143579483032,-0.09247542917728424,0.19930535554885864,0.576919436454773,-0.05043809115886688,0.21625584363937378,0.4354203939437866,-0.09082183986902237,0.2624572813510895,0.3704679310321808,-0.11734369397163391,0.3157132565975189,0.32914021611213684,-0.12817372381687164,0.16245391964912415,0.633560836315155,-0.08359728008508682,0.11689719557762146,0.5451658368110657,-0.12140712887048721,0.08317197859287262,0.4680711627006531,-0.14282727241516113,0.061320364475250244,0.3968504071235657,-0.15291056036949158
