label,x0_h0,y0_h0,z0_h0,x1_h0,y1_h0,z1_h0,x2_h0,y2_h0,z2_h0,x3_h0,y3_h0,z3_h0,x4_h0,y4_h0,z4_h0,x5_h0,y5_h0,z5_h0,x6_h0,y6_h0,z6_h0,x7_h0,y7_h0,z7_h0,x8_h0,y8_h0,z8_h0,x9_h0,y9_h0,z9_h0,x10_h0,y10_h0,z10_h0,x11_h0,y11_h0,z11_h0,x12_h0,y12_h0,z12_h0,x13_h0,y13_h0,z13_h0,x14_h0,y14_h0,z14_h0,x15_h0,y15_h0,z15_h0,x16_h0,y16_h0,z16_h0,x17_h0,y17_h0,z17_h0,x18_h0,y18_h0,z18_h0,x19_h0,y19_h0,z19_h0,x20_h0,y20_h0,z20_h0,x0_h1,y0_h1,z0_h1,x1_h1,y1_h1,z1_h1,x2_h1,y2_h1,z2_h1,x3_h1,y3_h1,z3_h1,x4_h1,y4_h1,z4_h1,x5_h1,y5_h1,z5_h1,x6_h1,y6_h1,z6_h1,x7_h1,y7_h1,z7_h1,x8_h1,y8_h1,z8_h1,x9_h1,y9_h1,z9_h1,x10_h1,y10_h1,z10_h1,x11_h1,y11_h1,z11_h1,x12_h1,y12_h1,z12_h1,x13_h1,y13_h1,z13_h1,x14_h1,y14_h1,z14_h1,x15_h1,y15_h1,z15_h1,x16_h1,y16_h1,z16_h1,x17_h1,y17_h1,z17_h1,x18_h1,y18_h1,z18_h1,x19_h1,y19_h1,z19_h1,x20_h1,y20_h1,z20_h1
right_click,0.6171565651893616,0.5531042814254761,0.4849162697792053,0.46568793058395386,0.503042459487915,0.4997428357601166,0.4634324312210083,0.48668232560157776,0.5064035058021545,0.5341230630874634,0.49906790256500244,0.5207920074462891,0.5390528440475464,0.5714134573936462,0.5367249846458435,0.5567576289176941,0.5748104453086853,0.6151050329208374,0.5804507732391357,0.5882404446601868,0.6027615666389465,0.5653746128082275,0.5725723505020142,0.5228718519210815,0.44649481773376465,0.39633631706237793,0.43155086040496826,0.4027978181838989,0.4565487802028656,0.46253928542137146,0.40709763765335083,0.371401309967041,0.4479829967021942,0.45233893394470215,0.39438581466674805,0.3594033122062683,0.44470903277397156,0.45650967955589294,0.38636907935142517,0.3672334551811218,0.4256743788719177,0.4380093514919281,-5.392702178141917e-07,-0.015198047272861004,-0.02016051672399044,-0.028302013874053955,-0.03162255138158798,0.011532817967236042,-0.0205882266163826,-0.034489523619413376,-0.03929201886057854,0.0051720719784498215,-0.030136272311210632,-0.03195299953222275,-0.021315477788448334,-0.008334504440426826,-0.046024445444345474,-0.0307904202491045,-0.007244904991239309,-0.023753732442855835,-0.04316531494259834,-0.03031758777797222,-0.013431590981781483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
right_click,0.591829776763916,0.5289928913116455,0.46012967824935913,0.4390160143375397,0.4744868874549866,0.47598376870155334,0.43643316626548767,0.4599608778953552,0.4789520800113678,0.5110063552856445,0.4759080410003662,0.49907055497169495,0.5172979831695557,0.5478750467300415,0.5109471678733826,0.531182050704956,0.5502651333808899,0.5906804800033569,0.555261492729187,0.5621615648269653,0.5768533945083618,0.5723509788513184,0.5791662931442261,0.5317505598068237,0.4565078914165497,0.40685969591140747,0.43938398361206055,0.40965643525123596,0.46686840057373047,0.47174015641212463,0.41569504141807556,0.38541609048843384,0.4632582366466522,0.4650476276874542,0.4036427140235901,0.36712557077407837,0.4526893198490143,0.46351271867752075,0.39673835039138794,0.3725091218948364,0.4322352409362793,0.4470048248767853,-5.630445798487926e-07,-0.016517020761966705,-0.021883824840188026,-0.029951604083180428,-0.032691024243831635,0.009315491653978825,-0.022648777812719345,-0.0361146554350853,-0.04080510139465332,0.004017197526991367,-0.0308318343013525,-0.030968787148594856,-0.019576646387577057,-0.008627989329397678,-0.04567570611834526,-0.028845958411693573,-0.004687887616455555,-0.023411493748426437,-0.04367220401763916,-0.030824201181530952,-0.013765249401330948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
right_click,0.5593874454498291,0.49571141600608826,0.42615219950675964,0.401670902967453,0.4356348216533661,0.4446656107902527,0.4026973843574524,0.4258711338043213,0.44468265771865845,0.47856542468070984,0.44124606251716614,0.46616947650909424,0.48349806666374207,0.5143844485282898,0.47553136944770813,0.49808239936828613,0.5173759460449219,0.5556952953338623,0.5189356803894043,0.5268468260765076,0.5419015884399414,0.5792073607444763,0.5845247507095337,0.5369883179664612,0.46430614590644836,0.41682931780815125,0.44393205642700195,0.41277655959129333,0.4674430191516876,0.47164323925971985,0.4231205880641937,0.39651188254356384,0.4717615246772766,0.47062182426452637,0.4103092551231384,0.37979230284690857,0.4609605669975281,0.4679934084415436,0.40187379717826843,0.3785933554172516,0.4365055561065674,0.44946926832199097,-5.964301976746356e-07,-0.012550008483231068,-0.01616707630455494,-0.023471729829907417,-0.025523951277136803,0.01239101029932499,-0.019206685945391655,-0.03222895413637161,-0.036390699446201324,0.005930311977863312,-0.028840163722634315,-0.028341669589281082,-0.01660272106528282,-0.007659036200493574,-0.04440963268280029,-0.027662279084324837,-0.003688838565722108,-0.02310367114841938,-0.0421069860458374,-0.02887529693543911,-0.011879360303282738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
right_click,0.5330513715744019,0.4685989320278168,0.3987903892993927,0.37231048941612244,0.40632912516593933,0.411910742521286,0.370451956987381,0.3953298330307007,0.4131932258605957,0.445283979177475,0.40661928057670593,0.4338065981864929,0.4511423408985138,0.4817562699317932,0.44418227672576904,0.4683026373386383,0.4866754412651062,0.5238999724388123,0.4877634644508362,0.49766623973846436,0.5128876566886902,0.5850692391395569,0.589804470539093,0.5433221459388733,0.47094273567199707,0.4200899302959442,0.45092394948005676,0.41497576236724854,0.47257912158966064,0.4794633984565735,0.4288528263568878,0.39979931712150574,0.4744718670845032,0.47444814443588257,0.4163860082626343,0.39044225215911865,0.46879759430885315,0.4736343324184418,0.40827426314353943,0.39033034443855286,0.4457913041114807,0.45627036690711975,-5.702193561774038e-07,-0.014892534352838993,-0.02046411857008934,-0.029518915340304375,-0.03281250596046448,0.011901892721652985,-0.019689172506332397,-0.031128471717238426,-0.033771660178899765,0.005632252898067236,-0.029585905373096466,-0.028015410527586937,-0.014769712463021278,-0.008184795267879963,-0.04528262838721275,-0.029119480401277542,-0.005125377327203751,-0.02403806895017624,-0.041797902435064316,-0.028441810980439186,-0.011523687280714512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
right_click,0.491756409406662,0.4262986481189728,0.3557545840740204,0.32951056957244873,0.36348745226860046,0.3679499924182892,0.3301120400428772,0.35280534625053406,0.3718513250350952,0.40089166164398193,0.366129606962204,0.3893011510372162,0.4063388705253601,0.4372161626815796,0.40272143483161926,0.42262428998947144,0.4402942955493927,0.480079710483551,0.4438444972038269,0.4514523148536682,0.46656882762908936,0.6030734181404114,0.6115581393241882,0.5684380531311035,0.4955102503299713,0.44612422585487366,0.47425979375839233,0.4458719491958618,0.5007827281951904,0.5044082403182983,0.4494941830635071,0.42357221245765686,0.5000572204589844,0.49792930483818054,0.43687203526496887,0.412448525428772,0.4934579133987427,0.49745166301727295,0.428682804107666,0.41581809520721436,0.4719071090221405,0.4803011119365692,-5.168715802028601e-07,-0.0172088835388422,-0.02304977737367153,-0.03208917751908302,-0.03577833250164986,0.015285071916878223,-0.01631428673863411,-0.029202505946159363,-0.03336318954825401,0.009890969842672348,-0.025683274492621422,-0.025784708559513092,-0.013805821537971497,-0.0037008633371442556,-0.04177183657884598,-0.02741948515176773,-0.0045058270916342735,-0.01955951191484928,-0.03872857987880707,-0.027328936383128166,-0.011706113815307617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
right_click,0.4655698537826538,0.3998141586780548,0.3295004069805145,0.3012532889842987,0.33326011896133423,0.3425804376602173,0.30287250876426697,0.3266792893409729,0.3450450003147125,0.3733413815498352,0.33535560965538025,0.360171914100647,0.37694278359413147,0.40782666206359863,0.36948537826538086,0.39192870259284973,0.41060003638267517,0.4481539726257324,0.4111356735229492,0.41964197158813477,0.43552491068840027,0.6201000809669495,0.628524899482727,0.586720883846283,0.5186878442764282,0.4686146378517151,0.48720693588256836,0.4636501371860504,0.5171204805374146,0.517350971698761,0.4641542434692383,0.44150039553642273,0.5162357091903687,0.5108819603919983,0.4511937201023102,0.4322069585323334,0.5112439393997192,0.5118542313575745,0.4429922103881836,0.4344092011451721,0.48749157786369324,0.4920371472835541,-5.376209060159454e-07,-0.015465247444808483,-0.020505154505372047,-0.028995469212532043,-0.031714413315057755,0.016336824744939804,-0.013658357784152031,-0.025215543806552887,-0.028751634061336517,0.010544007644057274,-0.022996768355369568,-0.021688183769583702,-0.009144933894276619,-0.003233196446672082,-0.039377618581056595,-0.02431643195450306,-0.001440977561287582,-0.019276071339845657,-0.036801304668188095,-0.025170741602778435,-0.009749413467943668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
right_click,0.43494755029678345,0.36963802576065063,0.30075353384017944,0.27386683225631714,0.3049801290035248,0.3142847716808319,0.2743070125579834,0.29698964953422546,0.31526461243629456,0.3451365530490875,0.30636605620384216,0.3312751352787018,0.34900903701782227,0.3790733814239502,0.3399254083633423,0.36273226141929626,0.38200467824935913,0.4186725318431854,0.3806729316711426,0.3894418776035309,0.4055497348308563,0.6367402672767639,0.6460717916488647,0.607090950012207,0.539684534072876,0.491353303194046,0.505163311958313,0.4808986186981201,0.5366548299789429,0.5390676259994507,0.48249179124832153,0.46093904972076416,0.5367432832717896,0.5311388969421387,0.46975213289260864,0.4524349570274353,0.5313720703125,0.5305521488189697,0.4626217186450958,0.45297548174858093,0.5071836113929749,0.5122348666191101,-5.494341621670173e-07,-0.014790930785238743,-0.020386675372719765,-0.029374441131949425,-0.032700315117836,0.013556022197008133,-0.017138825729489326,-0.028936559334397316,-0.032598257064819336,0.007369032129645348,-0.02647279016673565,-0.02466563507914543,-0.011947919614613056,-0.006552495528012514,-0.04256410896778107,-0.02641187608242035,-0.0030193589627742767,-0.022675929591059685,-0.04037962481379509,-0.027906564995646477,-0.011879590339958668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
right_click,0.40187591314315796,0.34018006920814514,0.2716332674026489,0.24513646960258484,0.27388012409210205,0.28699755668640137,0.2491694986820221,0.27042755484580994,0.28800326585769653,0.31697046756744385,0.2771536111831665,0.3004903793334961,0.31883591413497925,0.3501833975315094,0.3104119896888733,0.3317393660545349,0.3513348400592804,0.38952991366386414,0.3516995310783386,0.35957565903663635,0.3757478594779968,0.6556389331817627,0.6652100682258606,0.6286410093307495,0.5642030835151672,0.5160874128341675,0.5290421843528748,0.5105943083763123,0.5621355772018433,0.5589245557785034,0.5047250390052795,0.486095666885376,0.5600941777229309,0.5504265427589417,0.4907780885696411,0.47619056701660156,0.5533028841018677,0.5490214824676514,0.48162099719047546,0.4763653874397278,0.5291591882705688,0.5318599343299866,-5.101764486425964e-07,-0.015116933733224869,-0.02135840617120266,-0.030675416812300682,-0.034878093749284744,0.011104593053460121,-0.01936217024922371,-0.031072059646248817,-0.03530764579772949,0.005183737725019455,-0.02823922224342823,-0.025918208062648773,-0.013244334608316422,-0.00831738393753767,-0.043671414256095886,-0.027387643232941628,-0.004470660351216793,-0.02407425083220005,-0.04233107715845108,-0.030938364565372467,-0.015933876857161522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
right_click,0.3682635426521301,0.3135800063610077,0.24755799770355225,0.2218109369277954,0.2545168697834015,0.2633894085884094,0.22931577265262604,0.24847878515720367,0.26632553339004517,0.2943173050880432,0.25713303685188293,0.2788097858428955,0.2982144057750702,0.3285200297832489,0.29117608070373535,0.30972060561180115,0.3289088010787964,0.3681594729423523,0.3298678696155548,0.3367401957511902,0.35270610451698303,0.7024116516113281,0.7043957710266113,0.6615393161773682,0.5994141697883606,0.5548657178878784,0.5637504458427429,0.5535478591918945,0.6062936782836914,0.602633535861969,0.5388258099555969,0.528107225894928,0.603316605091095,0.5949801802635193,0.5271036028862,0.5254216194152832,0.6020326018333435,0.5969703793525696,0.5221009254455566,0.5304861664772034,0.5816012620925903,0.5815756320953369,-4.94269727369101e-07,-0.016307344660162926,-0.023445429280400276,-0.03315281495451927,-0.037717051804065704,0.011272001080214977,-0.017640523612499237,-0.028051570057868958,-0.032030533999204636,0.005807945970445871,-0.02666524238884449,-0.023164208978414536,-0.009779825806617737,-0.007390458602458239,-0.04197876900434494,-0.026738062500953674,-0.004913038108497858,-0.022921212017536163,-0.040854621678590775,-0.0312797874212265,-0.017978960648179054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
right_click,0.34523874521255493,0.29235005378723145,0.2290123850107193,0.20006413757801056,0.22765937447547913,0.24483232200145721,0.20868052542209625,0.22727720439434052,0.24476955831050873,0.27551794052124023,0.2361544370651245,0.2575300335884094,0.27659282088279724,0.3085116744041443,0.2682584524154663,0.2873861491680145,0.3071672320365906,0.34554752707481384,0.30462759733200073,0.3132035434246063,0.3306964039802551,0.7624249458312988,0.7622191905975342,0.7221471071243286,0.6675592064857483,0.6244263052940369,0.6131513714790344,0.6053270101547241,0.6622508764266968,0.6607327461242676,0.5901275873184204,0.5874001383781433,0.6652715802192688,0.6588425636291504,0.5793518424034119,0.5881041884422302,0.6652400493621826,0.6606854200363159,0.5773237347602844,0.5956082940101624,0.6455528736114502,0.6434417963027954,-5.403312002272287e-07,-0.01576066203415394,-0.022992897778749466,-0.033034197986125946,-0.037405937910079956,0.01193734910339117,-0.016346324235200882,-0.026100650429725647,-0.02982099913060665,0.0064772991463541985,-0.026573386043310165,-0.023027651011943817,-0.009612645022571087,-0.006641680374741554,-0.0410316027700901,-0.02548915706574917,-0.003581856144592166,-0.022163482382893562,-0.039982281625270844,-0.030967338010668755,-0.01802683062851429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
right_click,0.3504929542541504,0.2950378358364105,0.2320706993341446,0.2025740146636963,0.2288699448108673,0.24793732166290283,0.20759066939353943,0.22864550352096558,0.2488749623298645,0.2787337899208069,0.23319093883037567,0.2578965723514557,0.278395414352417,0.3107607066631317,0.26496362686157227,0.2863815128803253,0.3065420687198639,0.34512847661972046,0.3011262118816376,0.3122998774051666,0.3303634226322174,0.8183566927909851,0.8191147446632385,0.7783324122428894,0.7231020331382751,0.6809883117675781,0.6608706712722778,0.6620541214942932,0.7211088538169861,0.7213608026504517,0.6381022930145264,0.6472976207733154,0.7243184447288513,0.7176178693771362,0.6284685134887695,0.6514468789100647,0.7273068428039551,0.7218968868255615,0.6296700239181519,0.6631135940551758,0.7122048735618591,0.7073747515678406,-5.590335376837174e-07,-0.014801198616623878,-0.02337091602385044,-0.03492444381117821,-0.040318336337804794,0.012902168557047844,-0.01797901839017868,-0.029462730512022972,-0.033556461334228516,0.006869129370898008,-0.027813049033284187,-0.024236410856246948,-0.010487566702067852,-0.007015822920948267,-0.04139314219355583,-0.025859951972961426,-0.004325758200138807,-0.02347155474126339,-0.040345557034015656,-0.0320359542965889,-0.019844504073262215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
right_click,0.3974933624267578,0.33855393528938293,0.27272236347198486,0.24281242489814758,0.2714621424674988,0.2880401611328125,0.24793940782546997,0.26956406235694885,0.2884238064289093,0.3192872703075409,0.2755929231643677,0.3004326820373535,0.31969621777534485,0.3521334230899811,0.3091921806335449,0.3300279378890991,0.34910082817077637,0.3871915638446808,0.3460884988307953,0.3556482791900635,0.3721050024032593,0.8094209432601929,0.811400830745697,0.7687294483184814,0.7133334875106812,0.6725234985351562,0.6512740254402161,0.645836591720581,0.7046080827713013,0.7062660455703735,0.6287354826927185,0.6361943483352661,0.7132967710494995,0.7061384320259094,0.6185228228569031,0.6404618620872498,0.7163923978805542,0.7110359072685242,0.6197704076766968,0.6509325504302979,0.7011998891830444,0.6972463130950928,-5.853910352016101e-07,-0.01356959156692028,-0.019463906064629555,-0.0286472849547863,-0.031500089913606644,0.01406925730407238,-0.01557250414043665,-0.026200514286756516,-0.03003201074898243,0.0075288196094334126,-0.02580779418349266,-0.02168126590549946,-0.00798619631677866,-0.006852639839053154,-0.040442172437906265,-0.02425486594438553,-0.002559947781264782,-0.023824376985430717,-0.04035518318414688,-0.03139795735478401,-0.0188813004642725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
right_click,0.4370187819004059,0.377439022064209,0.3076491057872772,0.2759033441543579,0.3087455928325653,0.32115745544433594,0.2814462184906006,0.3040436804294586,0.32227668166160583,0.3528521955013275,0.3102247714996338,0.3362739682197571,0.35612842440605164,0.3868766725063324,0.34587547183036804,0.3678176701068878,0.3868715167045593,0.4238712191581726,0.3841271996498108,0.39506372809410095,0.4119391441345215,0.811812162399292,0.8162428736686707,0.7729594707489014,0.713709831237793,0.6737170219421387,0.6530448198318481,0.6485261917114258,0.7090082764625549,0.7093260884284973,0.628193736076355,0.6347739696502686,0.7109982371330261,0.703563928604126,0.6173027157783508,0.6402720808982849,0.715549647808075,0.7078824043273926,0.6168839335441589,0.6515271067619324,0.7006281614303589,0.6939927339553833,-5.690513944500708e-07,-0.016467519104480743,-0.023419195786118507,-0.03326299786567688,-0.03654251992702484,0.012340369634330273,-0.0159600879997015,-0.025509219616651535,-0.029217183589935303,0.006584381218999624,-0.02711961232125759,-0.02328195422887802,-0.009644423611462116,-0.007094606291502714,-0.04050825908780098,-0.024448679760098457,-0.002929719164967537,-0.023676598444581032,-0.039011839777231216,-0.029781723394989967,-0.01754138618707657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
right_click,0.5574659109115601,0.49589815735816956,0.4180249273777008,0.38606753945350647,0.4217184782028198,0.4226611852645874,0.3842197060585022,0.4098479747772217,0.42707082629203796,0.4575304388999939,0.4200161099433899,0.4465634524822235,0.4626762270927429,0.4960361421108246,0.4643324017524719,0.485845685005188,0.49972203373908997,0.5386905074119568,0.5087862014770508,0.5181567072868347,0.5291969180107117,0.8142880201339722,0.8260061144828796,0.7833544015884399,0.715680718421936,0.6729704141616821,0.6527565121650696,0.6433808207511902,0.7062525749206543,0.7108964323997498,0.6228814125061035,0.6251477599143982,0.7079265117645264,0.7070713639259338,0.6109927296638489,0.6328368782997131,0.7161399126052856,0.7134925127029419,0.6095243096351624,0.6455271244049072,0.7036867141723633,0.7005487084388733,-6.201362339197658e-07,-0.022706663236021996,-0.031128335744142532,-0.04135696962475777,-0.04453619197010994,0.009284719824790955,-0.024625595659017563,-0.03786803036928177,-0.04289786517620087,0.0043371859937906265,-0.034659355878829956,-0.033409953117370605,-0.019687635824084282,-0.009669522754848003,-0.04899338632822037,-0.0342007577419281,-0.011682529002428055,-0.02711455710232258,-0.045765869319438934,-0.03615546226501465,-0.022656071931123734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
right_click,0.5838938355445862,0.5208799839019775,0.4436946213245392,0.4144652485847473,0.45210736989974976,0.44442230463027954,0.4071241319179535,0.43482571840286255,0.45156851410865784,0.48064085841178894,0.44592657685279846,0.4730648994445801,0.48786115646362305,0.520901620388031,0.4930526614189148,0.5141525864601135,0.5266559720039368,0.5658921003341675,0.5388897061347961,0.5474042296409607,0.5567036271095276,0.8190450072288513,0.8281722068786621,0.7836270928382874,0.7133965492248535,0.6670128703117371,0.6529210805892944,0.6425835490226746,0.7080705761909485,0.7125287055969238,0.622967004776001,0.6252003908157349,0.7089987993240356,0.7083003520965576,0.6116490960121155,0.6329716444015503,0.7163828015327454,0.7147573828697205,0.6105844974517822,0.6427796483039856,0.7020542025566101,0.7014056444168091,-6.365374929373502e-07,-0.024563973769545555,-0.03388151526451111,-0.044437725096940994,-0.04763909429311752,0.005690170917659998,-0.02913176454603672,-0.04320940002799034,-0.04890809953212738,0.0011307952227070928,-0.03827032074332237,-0.037413593381643295,-0.024336984381079674,-0.0124317966401577,-0.051429640501737595,-0.03593887388706207,-0.013315914198756218,-0.029725825414061546,-0.04744916781783104,-0.03644286096096039,-0.022110966965556145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
